05:47:24 [-] WARNING xiaopaw.config.safety: debug.test_api_token is empty or a well-known default; set XIAOPAW_TESTAPI_TOKEN to a strong secret before exposing TestAPI
05:47:24 [-] INFO  xiaopaw.config.safety: all production safety checks passed
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:16 +0800] "GET /api/frontend/sessions/s-20260725-009/skills HTTP/1.1" 200 226 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:29 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:29 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:45 [-] INFO  xiaopaw.runner: worker started: p2p:web_kbe2e (gen=1)
{"event": "before_turn", "session_id": "s-20260725-009", "turn": 1, "agent_id": "runner", "timestamp": "2026-07-25T13:49:45.543763+00:00"}
{"event": "before_tool_call", "session_id": "s-20260725-009", "turn": 1, "tool_name": "agent_execution", "tool_input_preview": "{'content': '@memory-save 记住我下周要去杭州'}", "timestamp": "2026-07-25T13:49:45.545833+00:00"}
13:49:45 [fd61ec6d] INFO  xiaopaw.llm.model_router: route decision: task=orchestrator strategy=cost_first → model=deepseek-v4-flash
/Users/howdy/work-source/xiaopaw-v2/.venv/lib/python3.11/site-packages/pydantic/main.py:250: UserWarning: function callbacks cannot be serialized and will prevent checkpointing. Use a module-level named function instead.
  validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
13:49:45 [fd61ec6d] ERROR crewai.memory.storage.kickoff_task_outputs_storage: Database initialization error: unable to open database file
13:49:45 [fd61ec6d] WARNING xiaopaw.agents.main_crew: CrewAI DB error (attempt 1/2), retrying: Database initialization error: unable to open database file
13:49:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:45 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=stream_178****385533 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:45 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=stream_178****385533 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:46 [fd61ec6d] ERROR crewai.memory.storage.kickoff_task_outputs_storage: Database initialization error: unable to open database file
13:49:46 [fd61ec6d] ERROR xiaopaw.runner: handle error for p2p:web_kbe2e
13:49:46 [fd61ec6d] ERROR xiaopaw.runner: CrewAI storage error — check CREWAI_STORAGE_DIR and disk permissions
{"event": "session_end", "session_id": "s-20260725-009", "timestamp": "2026-07-25T13:49:46.588065+00:00"}
13:49:46 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:45 +0800] "GET /api/frontend/sessions/s-20260725-009/activities/stream HTTP/1.1" 200 661 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:46 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:45 +0800] "GET /api/frontend/sessions/s-20260725-009/activities/stream HTTP/1.1" 200 661 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:46 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:45 +0800] "POST /api/frontend/message/stream HTTP/1.1" 200 934 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:46 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:46 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:46 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:46 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=web_4183c747dae8 HTTP/1.1" 200 1557 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:46 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:46 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=web_4183c747dae8 HTTP/1.1" 200 1557 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:49:59 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:49:59 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:16 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:16 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/rankings?period=week HTTP/1.1" 200 194 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/favorites HTTP/1.1" 200 204 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/skills HTTP/1.1" 200 204 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/categories HTTP/1.1" 200 861 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/featured HTTP/1.1" 200 192 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/rankings?period=week HTTP/1.1" 200 194 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/favorites HTTP/1.1" 200 204 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/skills HTTP/1.1" 200 204 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/categories HTTP/1.1" 200 861 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:22 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:22 +0800] "GET /api/frontend/market/community/featured HTTP/1.1" 200 192 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:29 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:29 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****046846_1 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****339998_3 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****377100_5 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=web_4183c747dae8 HTTP/1.1" 200 1557 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/knowledge-bases HTTP/1.1" 200 499 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/skills HTTP/1.1" 200 226 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****046846_1 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****339998_3 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=s-20260725-009_178****377100_5 HTTP/1.1" 200 196 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=web_4183c747dae8 HTTP/1.1" 200 1557 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/knowledge-bases HTTP/1.1" 200 499 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:34 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:34 +0800] "GET /api/frontend/sessions/s-20260725-009/skills HTTP/1.1" 200 226 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/auth/me HTTP/1.1" 200 301 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:45 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:45 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
{"event": "before_turn", "session_id": "s-20260725-009", "turn": 1, "agent_id": "runner", "timestamp": "2026-07-25T13:50:57.240177+00:00"}
{"event": "before_tool_call", "session_id": "s-20260725-009", "turn": 1, "tool_name": "agent_execution", "tool_input_preview": "{'content': '你好，这是一条测试消息'}", "timestamp": "2026-07-25T13:50:57.241877+00:00"}
13:50:57 [4bf24f0e] INFO  xiaopaw.llm.model_router: route decision: task=orchestrator strategy=cost_first → model=deepseek-v4-flash
13:50:57 [4bf24f0e] ERROR crewai.memory.storage.kickoff_task_outputs_storage: Database initialization error: unable to open database file
13:50:57 [4bf24f0e] WARNING xiaopaw.agents.main_crew: CrewAI DB error (attempt 1/2), retrying: Database initialization error: unable to open database file
13:50:57 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:57 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:57 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:57 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:57 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:57 +0800] "GET /api/frontend/notifications/unread-count HTTP/1.1" 200 190 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:57 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:57 +0800] "GET /api/frontend/experts HTTP/1.1" 200 16440 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [4bf24f0e] ERROR crewai.memory.storage.kickoff_task_outputs_storage: Database initialization error: unable to open database file
13:50:58 [4bf24f0e] ERROR xiaopaw.runner: handle error for p2p:web_kbe2e
13:50:58 [4bf24f0e] ERROR xiaopaw.runner: CrewAI storage error — check CREWAI_STORAGE_DIR and disk permissions
{"event": "session_end", "session_id": "s-20260725-009", "timestamp": "2026-07-25T13:50:58.275492+00:00"}
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:57 +0800] "POST /api/frontend/message/stream HTTP/1.1" 200 934 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/sessions HTTP/1.1" 200 1512 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=web_e16230fa98e4 HTTP/1.1" 200 1557 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/sessions/s-20260725-009/knowledge-bases HTTP/1.1" 200 499 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/skills HTTP/1.1" 200 12757 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/sessions/s-20260725-009/skills HTTP/1.1" 200 226 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/sessions/s-20260725-009/activities?mode=history&turn_id=web_e16230fa98e4 HTTP/1.1" 200 1557 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
13:50:58 [-] INFO  aiohttp.access: 127.0.0.1 [25/Jul/2026:21:50:58 +0800] "GET /api/frontend/sessions/s-20260725-009/knowledge-bases HTTP/1.1" 200 499 "http://localhost:5173/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Qoder/1.18.0 Chrome/148.0.7778.97 Electron/42.2.0 Safari/537.36"
